Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
11/11/2020,ID-BE,Bengkulu,18,0,16,2,1281,58,991,232,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,9.00,640.65,0.00,29.01,4.53%,77.36%,0.75,1.00
11/11/2020,ID-JK,DKI Jakarta,587,13,959,-385,114343,2417,105408,6518,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,54.12,10542.27,1.20,222.84,2.11%,92.19%,0.58,1.00
11/11/2020,ID-YO,Daerah Istimewa Yogyakarta,30,1,44,-15,4320,107,3545,668,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,8.26,1189.75,0.28,29.47,2.48%,82.06%,1.43,1.00
11/11/2020,ID-GO,Gorontalo,0,0,0,0,3049,85,2877,87,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2582.47,0.00,71.99,2.79%,94.36%,1.00,1.00
11/11/2020,IDN,Indonesia,3770,75,3241,454,448118,14836,378982,54300,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.22,1689.83,0.28,55.95,3.31%,84.57%,1.00,1.04
11/11/2020,ID-JA,Jambi,11,1,31,-21,1384,25,861,498,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,3.15,396.18,0.29,7.16,1.81%,62.21%,1.00,
11/11/2020,ID-JB,Jawa Barat,668,5,435,228,41838,783,31429,9626,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,14.79,926.41,0.11,17.34,1.87%,75.12%,0.89,0.83
11/11/2020,ID-JT,Jawa Tengah,161,15,305,-159,39180,1930,31793,5457,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,4.43,1077.44,0.41,53.07,4.93%,81.15%,0.24,1.00
11/11/2020,ID-JI,Jawa Timur,168,20,180,-32,55305,3938,49410,1957,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,4.15,1366.26,0.49,97.28,7.12%,89.34%,0.62,1.00
11/11/2020,ID-KB,Kalimantan Barat,33,0,22,11,2022,22,1488,512,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,6.09,372.87,0.00,4.06,1.09%,73.59%,,1.00
11/11/2020,ID-KS,Kalimantan Selatan,68,2,61,5,12315,498,11185,632,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,16.90,3061.11,0.50,123.79,4.04%,90.82%,1.15,
11/11/2020,ID-KT,Kalimantan Tengah,45,0,11,34,4712,164,4067,481,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,17.51,1833.26,0.00,63.81,3.48%,86.31%,2.25,0.00
11/11/2020,ID-KI,Kalimantan Timur,345,2,123,220,16149,515,13387,2247,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,97.12,4546.21,0.56,144.98,3.19%,82.90%,2.80,0.50
11/11/2020,ID-KU,Kalimantan Utara,12,0,9,3,915,10,802,103,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,18.51,1411.15,0.00,15.42,1.09%,87.65%,2.00,1.00
11/11/2020,ID-BB,Kepulauan Bangka Belitung,48,0,3,45,754,8,584,162,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,34.79,546.47,0.00,5.80,1.06%,77.45%,4.80,0.00
11/11/2020,ID-KR,Kepulauan Riau,158,0,17,141,4543,113,3077,1353,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,81.89,2354.62,0.00,58.57,2.49%,67.73%,,1.00
11/11/2020,ID-LA,Lampung,99,0,22,77,2350,104,1312,934,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,10.88,258.37,0.00,11.43,4.43%,55.83%,,1.00
11/11/2020,ID-MA,Maluku,25,0,14,11,4029,50,3459,520,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,13.53,2181.26,0.00,27.07,1.24%,85.85%,0.86,1.00
11/11/2020,ID-MU,Maluku Utara,28,0,0,28,2275,75,1946,254,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,21.41,1739.56,0.00,57.35,3.30%,85.54%,9.33,1.00
11/11/2020,ID-NB,Nusa Tenggara Barat,36,0,0,36,4286,229,3547,510,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.83,813.24,0.00,43.45,5.34%,82.76%,3.27,1.00
11/11/2020,ID-NT,Nusa Tenggara Timur,6,0,0,6,793,11,586,196,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.11,146.54,0.00,2.03,1.39%,73.90%,0.75,1.00
11/11/2020,ID-PA,Papua,0,0,0,0,9308,135,4891,4282,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,2144.53,0.00,31.10,1.45%,52.55%,1.00,1.00
11/11/2020,ID-PB,Papua Barat,72,0,35,37,4604,71,3924,609,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,63.12,4036.11,0.00,62.24,1.54%,85.23%,3.13,1.00
11/11/2020,ID-RI,Riau,146,10,490,-354,16054,378,13803,1873,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,24.04,2643.03,1.65,62.23,2.35%,85.98%,0.96,
11/11/2020,ID-SR,Sulawesi Barat,13,0,2,11,1283,16,880,387,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,8.33,822.44,0.00,10.26,1.25%,68.59%,,1.00
11/11/2020,ID-SN,Sulawesi Selatan,168,0,86,82,19028,473,17085,1470,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,17.82,2018.48,0.00,50.18,2.49%,89.79%,3.50,0.00
11/11/2020,ID-ST,Sulawesi Tengah,37,1,10,26,1114,44,812,258,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,12.52,376.92,0.34,14.89,3.95%,72.89%,1.23,1.00
11/11/2020,ID-SG,Sulawesi Tenggara,30,0,5,25,5487,89,4350,1048,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,11.38,2081.99,0.00,33.77,1.62%,79.28%,0.33,1.00
11/11/2020,ID-SA,Sulawesi Utara,78,0,2,76,5790,216,4813,761,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,29.52,2191.62,0.00,81.76,3.73%,83.13%,2.60,0.00
11/11/2020,ID-SB,Sumatera Barat,254,2,119,133,16509,328,13384,2797,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,46.02,2991.17,0.36,59.43,1.99%,81.07%,2.27,0.50
11/11/2020,ID-SS,Sumatera Selatan,76,5,85,-14,8462,459,6918,1085,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,9.25,1029.75,0.61,55.86,5.42%,81.75%,1.49,5.00
11/11/2020,ID-SU,Sumatera Utara,80,1,61,18,13963,571,11447,1945,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.38,938.70,0.07,38.39,4.09%,81.98%,1.11,0.33
11/12/2020,ID-AC,Aceh,32,0,0,32,7797,292,6253,1252,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,6.10,1485.92,0.00,55.65,3.75%,80.20%,0.63,1.00
11/12/2020,ID-BA,Bali,89,1,52,36,12519,403,11448,668,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,21.11,2969.28,0.24,95.58,3.22%,91.45%,0.96,
11/12/2020,ID-BT,Banten,100,0,1,99,10554,298,8219,2037,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,9.33,984.30,0.00,27.79,2.82%,77.88%,0.81,1.00
11/12/2020,ID-BE,Bengkulu,13,0,11,2,1294,58,1002,234,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,6.50,647.15,0.00,29.01,4.48%,77.43%,0.72,1.00
11/12/2020,ID-JK,DKI Jakarta,831,11,1072,-252,115174,2428,106480,6266,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,76.62,10618.89,1.01,223.86,2.11%,92.45%,1.42,0.85
11/12/2020,ID-YO,Daerah Istimewa Yogyakarta,79,3,24,52,4399,110,3569,720,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,21.76,1211.51,0.83,30.29,2.50%,81.13%,2.63,3.00
11/12/2020,ID-GO,Gorontalo,5,0,14,-9,3054,85,2891,78,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,4.23,2586.71,0.00,71.99,2.78%,94.66%,,1.00
11/12/2020,IDN,Indonesia,4173,97,3102,974,452291,14933,382084,55274,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.74,1705.56,0.37,56.31,3.30%,84.48%,1.11,1.29
11/12/2020,ID-JA,Jambi,15,2,31,-18,1399,27,892,480,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,4.29,400.47,0.57,7.73,1.93%,63.76%,1.36,2.00
11/12/2020,ID-JB,Jawa Barat,734,21,631,82,42572,804,32060,9708,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,16.25,942.66,0.46,17.80,1.89%,75.31%,1.10,4.20
11/12/2020,ID-JT,Jawa Tengah,608,13,342,253,39788,1943,32135,5710,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,16.72,1094.16,0.36,53.43,4.88%,80.77%,3.78,0.87
11/12/2020,ID-JI,Jawa Timur,270,19,225,26,55575,3957,49635,1983,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.67,1372.93,0.47,97.75,7.12%,89.31%,1.61,0.95
11/12/2020,ID-KB,Kalimantan Barat,13,0,12,1,2035,22,1500,513,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.40,375.27,0.00,4.06,1.08%,73.71%,0.39,1.00
11/12/2020,ID-KS,Kalimantan Selatan,50,2,28,20,12365,500,11213,652,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,12.43,3073.54,0.50,124.28,4.04%,90.68%,0.74,1.00
11/12/2020,ID-KT,Kalimantan Tengah,89,1,25,63,4801,165,4092,544,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,34.63,1867.88,0.39,64.20,3.44%,85.23%,1.98,
11/12/2020,ID-KI,Kalimantan Timur,235,4,246,-15,16384,519,13633,2232,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,66.16,4612.36,1.13,146.11,3.17%,83.21%,0.68,2.00
11/12/2020,ID-KU,Kalimantan Utara,13,1,0,12,928,11,802,115,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,20.05,1431.20,1.54,16.96,1.19%,86.42%,1.08,
11/12/2020,ID-BB,Kepulauan Bangka Belitung,23,2,4,17,777,10,588,179,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,16.67,563.14,1.45,7.25,1.29%,75.68%,0.48,
11/12/2020,ID-KR,Kepulauan Riau,97,5,0,92,4640,118,3077,1445,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,50.27,2404.89,2.59,61.16,2.54%,66.31%,0.61,
11/12/2020,ID-LA,Lampung,95,1,30,64,2445,105,1342,998,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,10.44,268.81,0.11,11.54,4.29%,54.89%,0.96,
11/12/2020,ID-MA,Maluku,44,0,26,18,4073,50,3485,538,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,23.82,2205.08,0.00,27.07,1.23%,85.56%,1.76,1.00
11/12/2020,ID-MU,Maluku Utara,0,0,0,0,2275,75,1946,254,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1739.56,0.00,57.35,3.30%,85.54%,0.00,1.00
11/12/2020,ID-NB,Nusa Tenggara Barat,28,0,0,28,4314,229,3547,538,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.31,818.56,0.00,43.45,5.31%,82.22%,0.78,1.00
11/12/2020,ID-NT,Nusa Tenggara Timur,12,0,2,10,805,11,588,206,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,2.22,148.76,0.00,2.03,1.37%,73.04%,2.00,1.00
11/12/2020,ID-PA,Papua,100,1,35,64,9408,136,4926,4346,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,23.04,2167.57,0.23,31.33,1.45%,52.36%,,
11/12/2020,ID-PB,Papua Barat,11,0,19,-8,4615,71,3943,601,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,9.64,4045.76,0.00,62.24,1.54%,85.44%,0.15,1.00
11/12/2020,ID-RI,Riau,116,3,86,27,16170,381,13889,1900,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,19.10,2662.12,0.49,62.73,2.36%,85.89%,0.79,0.30
11/12/2020,ID-SR,Sulawesi Barat,12,1,14,-3,1295,17,894,384,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,7.69,830.14,0.64,10.90,1.31%,69.03%,0.92,
11/12/2020,ID-SN,Sulawesi Selatan,26,0,31,-5,19054,473,17116,1465,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,2.76,2021.24,0.00,50.18,2.48%,89.83%,0.15,1.00
11/12/2020,ID-ST,Sulawesi Tengah,12,0,23,-11,1126,44,835,247,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,4.06,380.98,0.00,14.89,3.91%,74.16%,0.32,0.00
11/12/2020,ID-SG,Sulawesi Tenggara,42,0,26,16,5529,89,4376,1064,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,15.94,2097.93,0.00,33.77,1.61%,79.15%,1.40,1.00
11/12/2020,ID-SA,Sulawesi Utara,37,0,55,-18,5827,216,4868,743,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,14.01,2205.62,0.00,81.76,3.71%,83.54%,0.47,1.00
11/12/2020,ID-SB,Sumatera Barat,200,4,44,152,16709,332,13428,2949,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,36.24,3027.41,0.72,60.15,1.99%,80.36%,0.79,2.00
11/12/2020,ID-SS,Sumatera Selatan,72,4,52,16,8534,463,6970,1101,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.76,1038.51,0.49,56.34,5.43%,81.67%,0.95,0.80
11/12/2020,ID-SU,Sumatera Utara,79,2,77,0,14042,573,11524,1945,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.31,944.01,0.13,38.52,4.08%,82.07%,0.99,2.00
11/13/2020,ID-AC,Aceh,45,0,0,45,7842,292,6253,1297,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,8.58,1494.50,0.00,55.65,3.72%,79.74%,1.41,1.00
11/13/2020,ID-BA,Bali,64,0,56,8,12583,403,11504,676,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,15.18,2984.46,0.00,95.58,3.20%,91.42%,0.72,0.00
11/13/2020,ID-BT,Banten,111,0,0,111,10665,298,8219,2148,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,10.35,994.65,0.00,27.79,2.79%,77.07%,1.11,1.00
11/13/2020,ID-BE,Bengkulu,61,1,15,45,1355,59,1017,279,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,30.51,677.66,0.50,29.51,4.35%,75.06%,4.69,
11/13/2020,ID-JK,DKI Jakarta,1033,10,13,1010,116207,2438,106493,7276,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,95.24,10714.13,0.92,224.78,2.10%,91.64%,1.24,0.91
11/13/2020,ID-YO,Daerah Istimewa Yogyakarta,61,2,29,30,4460,112,3598,750,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,16.80,1228.31,0.55,30.85,2.51%,80.67%,0.77,0.67
11/13/2020,ID-GO,Gorontalo,0,0,1,-1,3054,85,2892,77,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2586.71,0.00,71.99,2.78%,94.70%,0.00,1.00
11/13/2020,IDN,Indonesia,5444,104,3010,2330,457735,15037,385094,57604,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.53,1726.09,0.39,56.70,3.29%,84.13%,1.30,1.07
11/13/2020,ID-JA,Jambi,20,1,20,-1,1419,28,912,479,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,5.73,406.20,0.29,8.02,1.97%,64.27%,1.33,0.50
11/13/2020,ID-JB,Jawa Barat,801,5,396,400,43373,809,32456,10108,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,17.74,960.40,0.11,17.91,1.87%,74.83%,1.09,0.24
11/13/2020,ID-JT,Jawa Tengah,1362,31,311,1020,41150,1974,32446,6730,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,37.45,1131.61,0.85,54.28,4.80%,78.85%,2.24,2.38
11/13/2020,ID-JI,Jawa Timur,239,12,212,15,55814,3969,49847,1998,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,5.90,1378.84,0.30,98.05,7.11%,89.31%,0.89,0.63
11/13/2020,ID-KB,Kalimantan Barat,13,0,15,-2,2048,22,1515,511,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.40,377.66,0.00,4.06,1.07%,73.97%,1.00,1.00
11/13/2020,ID-KS,Kalimantan Selatan,31,1,29,1,12396,501,11242,653,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,7.71,3081.25,0.25,124.53,4.04%,90.69%,0.62,0.50
11/13/2020,ID-KT,Kalimantan Tengah,89,2,42,45,4890,167,4134,589,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,34.63,1902.51,0.78,64.97,3.42%,84.54%,1.00,2.00
11/13/2020,ID-KI,Kalimantan Timur,277,1,333,-57,16661,520,13966,2175,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,77.98,4690.34,0.28,146.39,3.12%,83.82%,1.18,0.25
11/13/2020,ID-KU,Kalimantan Utara,6,0,7,-1,934,11,809,114,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,9.25,1440.45,0.00,16.96,1.18%,86.62%,0.46,0.00
11/13/2020,ID-BB,Kepulauan Bangka Belitung,11,0,9,2,788,10,597,181,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,7.97,571.11,0.00,7.25,1.27%,75.76%,0.48,0.00
11/13/2020,ID-KR,Kepulauan Riau,74,1,65,8,4714,119,3142,1453,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,38.35,2443.25,0.52,61.68,2.52%,66.65%,0.76,0.20
11/13/2020,ID-LA,Lampung,137,3,10,124,2582,108,1352,1122,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,15.06,283.87,0.33,11.87,4.18%,52.36%,1.44,3.00
11/13/2020,ID-MA,Maluku,17,3,51,-37,4090,53,3536,501,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,9.20,2214.29,1.62,28.69,1.30%,86.45%,0.39,
11/13/2020,ID-MU,Maluku Utara,9,1,0,8,2284,76,1946,262,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.88,1746.44,0.76,58.11,3.33%,85.20%,,
11/13/2020,ID-NB,Nusa Tenggara Barat,48,0,0,48,4362,229,3547,586,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,9.11,827.67,0.00,43.45,5.25%,81.32%,1.71,1.00
11/13/2020,ID-NT,Nusa Tenggara Timur,18,3,8,7,823,14,596,213,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,3.33,152.09,0.55,2.59,1.70%,72.42%,1.50,
11/13/2020,ID-PA,Papua,147,0,0,147,9555,136,4926,4493,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,33.87,2201.44,0.00,31.33,1.42%,51.55%,1.47,0.00
11/13/2020,ID-PB,Papua Barat,25,0,13,12,4640,71,3956,613,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,21.92,4067.67,0.00,62.24,1.53%,85.26%,2.27,1.00
